position_m,amplitude
0.2908269089959047,0.016118969717568783
0.29123594824906346,0.01299061650289386
0.2916449875022223,0.015147514850480203
0.29205402675538106,0.014884626652493098
0.2924630660085399,0.012981250221244026
0.29287210526169866,0.013002324125174337
0.2932811445148575,0.014103615108670262
0.29369018376801626,0.015648150758052294
0.2940992230211751,0.01453399808759943
0.29450826227433385,0.012440574248086922
0.2949173015274927,0.013761977509843685
0.29532634078065145,0.013139328143814319
0.2957353800338102,0.012732819065344405
0.29614441928696905,0.015480754165038668
0.2965534585401279,0.016711835382453143
0.29696249779328665,0.013602481425314823
0.2973715370464454,0.013700207360421195
0.29778057629960425,0.014696350589629849
0.298189615552763,0.01426538635567149
0.2985986548059218,0.015385335008922271
0.2990076940590807,0.012387514689809998
0.29941673331223945,0.013213403408715225
0.2998257725653982,0.014197957241964038
0.30023481181855705,0.013295179669423797
0.30064385107171576,0.013240859215467235
0.3010528903248746,0.012456757990366359
0.30146192957803336,0.01369396315595647
0.30187096883119224,0.013949684748353177
0.302280008084351,0.015599607568655065
0.3026890473375098,0.013766786708390783
0.30309808659066856,0.013451298753546075
0.3035071258438274,0.01338407140297476
0.30391616509698616,0.013134517685176823
0.304325204350145,0.014378403213802687
0.30473424360330376,0.015381554178590188
0.3051432828564626,0.01215005167738794
0.30555232210962135,0.01292775422326389
0.3059613613627802,0.01354398137803014
0.30637040061593895,0.013540971589051357
0.3067794398690977,0.013105768397298575
0.30718847912225655,0.01286410149477306
0.3075975183754153,0.013515569929822752
0.30800655762857415,0.015209381520325643
0.308415596881733,0.014673160580862325
0.30882463613489175,0.014429018224430292
0.3092336753880505,0.014722616699938986
0.30964271464120935,0.015760132059648387
0.3100517538943681,0.012829975648216663
0.31046079314752695,0.013642461240793193
0.3108698324006858,0.014165801432306158
0.31127887165384455,0.01419161275405335
0.3116879109070033,0.01606201931394179
0.31209695016016215,0.015388196671592714
0.3125059894133209,0.016175755022452814
0.3129150286664797,0.014954492531710113
0.31332406791963846,0.015305003733050023
0.31373310717279734,0.015376767562357537
0.3141421464259561,0.016056303800845603
0.31455118567911494,0.014936923179215212
0.3149602249322737,0.01784555035311652
0.3153692641854325,0.016230509718311144
0.31577830343859126,0.01629248700385625
0.31618734269175003,0.016629278169535137
0.3165963819449089,0.015520340456611588
